traceId,time,lng,lat,sunlit,shadowPercent,bucketStart,bucketEnd,source,cloudCover,sunlightFactor,sunlitEffective,shadowPercentEffective,solarIrradianceWm2,irradianceEffective,durationSeconds,sunlightSeconds,shadowSeconds,irradianceJ
1,2021-11-19T01:23:47.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:23:00.000Z,2021-11-19T01:24:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,33,0,33,
1,2021-11-19T01:24:20.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:24:00.000Z,2021-11-19T01:25:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,66,0,66,
1,2021-11-19T01:25:26.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:25:00.000Z,2021-11-19T01:26:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,66,0,66,
1,2021-11-19T01:26:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:26:00.000Z,2021-11-19T01:27:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,300,0,300,
1,2021-11-19T01:42:43.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:42:00.000Z,2021-11-19T01:43:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,50,0,50,
1,2021-11-19T01:43:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:43:00.000Z,2021-11-19T01:44:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:44:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:44:00.000Z,2021-11-19T01:45:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:45:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:45:00.000Z,2021-11-19T01:46:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:46:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:46:00.000Z,2021-11-19T01:47:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:47:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:47:00.000Z,2021-11-19T01:48:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:48:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:48:00.000Z,2021-11-19T01:49:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,61,0,61,
1,2021-11-19T01:49:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:49:00.000Z,2021-11-19T01:50:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:50:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:50:00.000Z,2021-11-19T01:51:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:51:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:51:00.000Z,2021-11-19T01:52:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:52:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:52:00.000Z,2021-11-19T01:53:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:53:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:53:00.000Z,2021-11-19T01:54:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:54:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:54:00.000Z,2021-11-19T01:55:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:55:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:55:00.000Z,2021-11-19T01:56:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:56:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:56:00.000Z,2021-11-19T01:57:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:57:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:57:00.000Z,2021-11-19T01:58:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:58:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:58:00.000Z,2021-11-19T01:59:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T01:59:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T01:59:00.000Z,2021-11-19T02:00:00.000Z,engine,0.6533203125,0.444677734375,0,100,,,60,0,60,
1,2021-11-19T02:00:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:00:00.000Z,2021-11-19T02:01:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
1,2021-11-19T02:01:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:01:00.000Z,2021-11-19T02:02:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:02:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:02:00.000Z,2021-11-19T02:03:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:03:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:03:00.000Z,2021-11-19T02:04:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:04:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:04:00.000Z,2021-11-19T02:05:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:05:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:05:00.000Z,2021-11-19T02:06:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:06:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:06:00.000Z,2021-11-19T02:07:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,28,0,28,
1,2021-11-19T02:07:03.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:07:00.000Z,2021-11-19T02:08:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,300,0,300,
1,2021-11-19T02:13:50.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:13:00.000Z,2021-11-19T02:14:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,40,0,40,
1,2021-11-19T02:14:30.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:14:00.000Z,2021-11-19T02:15:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:15:30.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:15:00.000Z,2021-11-19T02:16:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
1,2021-11-19T02:16:31.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:16:00.000Z,2021-11-19T02:17:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:17:31.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:17:00.000Z,2021-11-19T02:18:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
1,2021-11-19T02:18:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:18:00.000Z,2021-11-19T02:19:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:19:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:19:00.000Z,2021-11-19T02:20:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:20:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:20:00.000Z,2021-11-19T02:21:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:21:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:21:00.000Z,2021-11-19T02:22:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
1,2021-11-19T02:22:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:22:00.000Z,2021-11-19T02:23:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:23:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:23:00.000Z,2021-11-19T02:24:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:24:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:24:00.000Z,2021-11-19T02:25:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:25:33.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:25:00.000Z,2021-11-19T02:26:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,64,0,64,
1,2021-11-19T02:26:37.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:26:00.000Z,2021-11-19T02:27:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:27:37.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:27:00.000Z,2021-11-19T02:28:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:28:37.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:28:00.000Z,2021-11-19T02:29:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:29:37.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:29:00.000Z,2021-11-19T02:30:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,54,0,54,
1,2021-11-19T02:30:31.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:30:00.000Z,2021-11-19T02:31:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
1,2021-11-19T02:31:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:31:00.000Z,2021-11-19T02:32:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:32:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:32:00.000Z,2021-11-19T02:33:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:33:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:33:00.000Z,2021-11-19T02:34:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:34:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:34:00.000Z,2021-11-19T02:35:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:35:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:35:00.000Z,2021-11-19T02:36:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
1,2021-11-19T02:36:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:36:00.000Z,2021-11-19T02:37:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:37:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:37:00.000Z,2021-11-19T02:38:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:38:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:38:00.000Z,2021-11-19T02:39:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:39:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:39:00.000Z,2021-11-19T02:40:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:40:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:40:00.000Z,2021-11-19T02:41:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:41:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:41:00.000Z,2021-11-19T02:42:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:42:32.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:42:00.000Z,2021-11-19T02:43:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,54,0,54,
2,2021-11-19T02:43:26.000Z,114.1292576,22.2823689,0,100,2021-11-19T02:43:00.000Z,2021-11-19T02:44:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:44:26.000Z,114.1285145,22.2821368,0,100,2021-11-19T02:44:00.000Z,2021-11-19T02:45:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:45:26.000Z,114.1285145,22.2821368,0,100,2021-11-19T02:45:00.000Z,2021-11-19T02:46:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:46:26.000Z,114.1285145,22.2821368,0,100,2021-11-19T02:46:00.000Z,2021-11-19T02:47:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,40,0,40,
2,2021-11-19T02:47:06.000Z,114.1285145,22.2810902,0,100,2021-11-19T02:47:00.000Z,2021-11-19T02:48:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,81,0,81,
2,2021-11-19T02:48:27.000Z,114.130744,22.2817864,0,100,2021-11-19T02:48:00.000Z,2021-11-19T02:49:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:49:27.000Z,114.130744,22.2817864,0,100,2021-11-19T02:49:00.000Z,2021-11-19T02:50:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:50:27.000Z,114.130744,22.2817864,0,100,2021-11-19T02:50:00.000Z,2021-11-19T02:51:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:51:27.000Z,114.130744,22.2817864,0,100,2021-11-19T02:51:00.000Z,2021-11-19T02:52:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
2,2021-11-19T02:52:28.000Z,114.130744,22.2817864,0,100,2021-11-19T02:52:00.000Z,2021-11-19T02:53:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,61,0,61,
2,2021-11-19T02:53:29.000Z,114.130744,22.2817864,0,100,2021-11-19T02:53:00.000Z,2021-11-19T02:54:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:54:29.000Z,114.130744,22.2817864,0,100,2021-11-19T02:54:00.000Z,2021-11-19T02:55:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:55:29.000Z,114.1288861,22.2806829,1,0,2021-11-19T02:55:00.000Z,2021-11-19T02:56:00.000Z,engine,0.95416259765625,0.18896179199218754,0.18896179199218754,81.10382080078125,,,61,11.52666931152344,49.47333068847656,
2,2021-11-19T02:56:30.000Z,114.1288861,22.2806829,1,0,2021-11-19T02:56:00.000Z,2021-11-19T02:57:00.000Z,engine,0.95416259765625,0.18896179199218754,0.18896179199218754,81.10382080078125,,,60,11.337707519531254,48.66229248046875,
2,2021-11-19T02:57:30.000Z,114.1288861,22.2806829,1,0,2021-11-19T02:57:00.000Z,2021-11-19T02:58:00.000Z,engine,0.95416259765625,0.18896179199218754,0.18896179199218754,81.10382080078125,,,60,11.337707519531254,48.66229248046875,
2,2021-11-19T02:58:30.000Z,114.130744,22.2817864,0,100,2021-11-19T02:58:00.000Z,2021-11-19T02:59:00.000Z,engine,0.95416259765625,0.18896179199218754,0,100,,,60,0,60,
2,2021-11-19T02:59:30.000Z,114.1288861,22.2806829,1,0,2021-11-19T02:59:00.000Z,2021-11-19T03:00:00.000Z,engine,0.95416259765625,0.18896179199218754,0.18896179199218754,81.10382080078125,,,53,10.01497497558594,42.98502502441406,
2,2021-11-19T03:00:23.000Z,114.130744,22.2817864,0,100,2021-11-19T03:00:00.000Z,2021-11-19T03:01:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,61,0,61,
2,2021-11-19T03:01:24.000Z,114.130744,22.2817864,0,100,2021-11-19T03:01:00.000Z,2021-11-19T03:02:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:02:24.000Z,114.130744,22.2817864,0,100,2021-11-19T03:02:00.000Z,2021-11-19T03:03:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:03:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:03:00.000Z,2021-11-19T03:04:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:04:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:04:00.000Z,2021-11-19T03:05:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:05:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:05:00.000Z,2021-11-19T03:06:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:06:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:06:00.000Z,2021-11-19T03:07:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:07:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:07:00.000Z,2021-11-19T03:08:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:08:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:08:00.000Z,2021-11-19T03:09:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:09:24.000Z,114.130744,22.2817864,0,100,2021-11-19T03:09:00.000Z,2021-11-19T03:10:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:10:24.000Z,114.130744,22.2817864,0,100,2021-11-19T03:10:00.000Z,2021-11-19T03:11:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:11:24.000Z,114.130744,22.2817864,0,100,2021-11-19T03:11:00.000Z,2021-11-19T03:12:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:12:24.000Z,114.130744,22.2817864,0,100,2021-11-19T03:12:00.000Z,2021-11-19T03:13:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:13:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:13:00.000Z,2021-11-19T03:14:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
2,2021-11-19T03:14:24.000Z,114.1288861,22.2814975,0,100,2021-11-19T03:14:00.000Z,2021-11-19T03:15:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
2,2021-11-19T03:15:24.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:15:00.000Z,2021-11-19T03:16:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,61,9.70223541259766,51.29776458740235,
2,2021-11-19T03:16:25.000Z,114.1288861,22.2806829,1,0,2021-11-19T03:16:00.000Z,2021-11-19T03:17:00.000Z,engine,0.989349365234375,0.15905303955078132,0.15905303955078132,84.09469604492188,,,60,9.543182373046879,50.456817626953125,
3,2021-11-19T03:17:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:17:00.000Z,2021-11-19T03:18:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:18:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:18:00.000Z,2021-11-19T03:19:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:19:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:19:00.000Z,2021-11-19T03:20:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:20:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:20:00.000Z,2021-11-19T03:21:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:21:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:21:00.000Z,2021-11-19T03:22:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:22:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:22:00.000Z,2021-11-19T03:23:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:23:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:23:00.000Z,2021-11-19T03:24:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:24:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:24:00.000Z,2021-11-19T03:25:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
3,2021-11-19T03:25:25.000Z,114.1296292,22.2798684,0,100,2021-11-19T03:25:00.000Z,2021-11-19T03:26:00.000Z,engine,0.989349365234375,0.15905303955078132,0,100,,,60,0,60,
