traceId,time,lng,lat,sunlit,shadowPercent,bucketStart,bucketEnd,source,cloudCover,sunlightFactor,sunlitEffective,shadowPercentEffective,solarIrradianceWm2,irradianceEffective,durationSeconds,sunlightSeconds,shadowSeconds,irradianceJ
7,2021-11-19T05:08:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:08:00.000Z,2021-11-19T05:09:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
7,2021-11-19T05:09:35.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:09:00.000Z,2021-11-19T05:10:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,45.5,0,45.5,
7,2021-11-19T05:10:20.500Z,114.1292576,22.2823689,0,100,2021-11-19T05:10:00.000Z,2021-11-19T05:11:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,73.5,0,73.5,
7,2021-11-19T05:11:34.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:11:00.000Z,2021-11-19T05:12:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,46,0,46,
7,2021-11-19T05:12:20.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:12:00.000Z,2021-11-19T05:13:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
7,2021-11-19T05:13:20.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:13:00.000Z,2021-11-19T05:14:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
7,2021-11-19T05:14:20.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:14:00.000Z,2021-11-19T05:15:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,63,0,63,
7,2021-11-19T05:15:23.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:15:00.000Z,2021-11-19T05:16:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,69,0,69,
8,2021-11-19T05:16:32.000Z,114.1292576,22.28202,0,100,2021-11-19T05:16:00.000Z,2021-11-19T05:17:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,50,0,50,
8,2021-11-19T05:17:22.000Z,114.1294434,22.28219445,1,0,2021-11-19T05:17:00.000Z,2021-11-19T05:18:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,60,11.639648437499998,48.3603515625,
8,2021-11-19T05:18:22.000Z,114.1292576,22.2820492,1,0,2021-11-19T05:18:00.000Z,2021-11-19T05:19:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,61,11.833642578124998,49.166357421875,
8,2021-11-19T05:19:23.000Z,114.1288861,22.2820784,1,0,2021-11-19T05:19:00.000Z,2021-11-19T05:20:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,60,11.639648437499998,48.3603515625,
8,2021-11-19T05:20:23.000Z,114.1292576,22.28202,0,100,2021-11-19T05:20:00.000Z,2021-11-19T05:21:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:21:24.000Z,114.1294434,22.28216525,1,0,2021-11-19T05:21:00.000Z,2021-11-19T05:22:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,60,11.639648437499998,48.3603515625,
8,2021-11-19T05:22:24.000Z,114.1292576,22.28202,0,100,2021-11-19T05:22:00.000Z,2021-11-19T05:23:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:23:25.000Z,114.1292576,22.28202,0,100,2021-11-19T05:23:00.000Z,2021-11-19T05:24:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:24:26.000Z,114.1292576,22.28202,0,100,2021-11-19T05:24:00.000Z,2021-11-19T05:25:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:25:27.000Z,114.1294434,22.28219445,1,0,2021-11-19T05:25:00.000Z,2021-11-19T05:26:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,55,10.669677734374998,44.330322265625,
8,2021-11-19T05:26:22.000Z,114.1292576,22.28202,0,100,2021-11-19T05:26:00.000Z,2021-11-19T05:27:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:27:23.000Z,114.1292576,22.28202,0,100,2021-11-19T05:27:00.000Z,2021-11-19T05:28:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
8,2021-11-19T05:28:23.000Z,114.1296292,22.2823105,1,0,2021-11-19T05:28:00.000Z,2021-11-19T05:29:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,61,11.833642578124998,49.166357421875,
8,2021-11-19T05:29:24.000Z,114.1292576,22.28202,0,100,2021-11-19T05:29:00.000Z,2021-11-19T05:30:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:30:25.000Z,114.1292576,22.28202,0,100,2021-11-19T05:30:00.000Z,2021-11-19T05:31:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
8,2021-11-19T05:31:25.000Z,114.1292576,22.28202,0,100,2021-11-19T05:31:00.000Z,2021-11-19T05:32:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:32:26.000Z,114.1292576,22.28202,0,100,2021-11-19T05:32:00.000Z,2021-11-19T05:33:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:33:27.000Z,114.1296292,22.2823105,1,0,2021-11-19T05:33:00.000Z,2021-11-19T05:34:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,61,11.833642578124998,49.166357421875,
8,2021-11-19T05:34:28.000Z,114.1292576,22.2820784,1,0,2021-11-19T05:34:00.000Z,2021-11-19T05:35:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,60,11.639648437499998,48.3603515625,
8,2021-11-19T05:35:28.000Z,114.1288861,22.2820784,1,0,2021-11-19T05:35:00.000Z,2021-11-19T05:36:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,61,11.833642578124998,49.166357421875,
8,2021-11-19T05:36:29.000Z,114.1292576,22.28202,0,100,2021-11-19T05:36:00.000Z,2021-11-19T05:37:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,56,0,56,
8,2021-11-19T05:37:25.000Z,114.1292576,22.28202,0,100,2021-11-19T05:37:00.000Z,2021-11-19T05:38:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
8,2021-11-19T05:38:25.000Z,114.1292576,22.28202,0,100,2021-11-19T05:38:00.000Z,2021-11-19T05:39:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,56,0,56,
8,2021-11-19T05:39:21.000Z,114.1292576,22.28202,0,100,2021-11-19T05:39:00.000Z,2021-11-19T05:40:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:40:22.000Z,114.1288861,22.2820784,1,0,2021-11-19T05:40:00.000Z,2021-11-19T05:41:00.000Z,fallback_no_buildings,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,60,11.639648437499998,48.3603515625,
8,2021-11-19T05:41:22.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:41:00.000Z,2021-11-19T05:42:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:42:23.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:42:00.000Z,2021-11-19T05:43:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:43:24.000Z,114.1294434,22.28251415,0,100,2021-11-19T05:43:00.000Z,2021-11-19T05:44:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
8,2021-11-19T05:44:24.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:44:00.000Z,2021-11-19T05:45:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
8,2021-11-19T05:45:25.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:45:00.000Z,2021-11-19T05:46:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
9,2021-11-19T05:46:26.000Z,114.1294434,22.28251415,0,100,2021-11-19T05:46:00.000Z,2021-11-19T05:47:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
9,2021-11-19T05:47:26.000Z,114.1294434,22.28251415,0,100,2021-11-19T05:47:00.000Z,2021-11-19T05:48:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
9,2021-11-19T05:48:27.000Z,114.1294434,22.28251415,0,100,2021-11-19T05:48:00.000Z,2021-11-19T05:49:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
9,2021-11-19T05:49:28.000Z,114.1294434,22.28251415,0,100,2021-11-19T05:49:00.000Z,2021-11-19T05:50:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
9,2021-11-19T05:50:28.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:50:00.000Z,2021-11-19T05:51:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
9,2021-11-19T05:51:29.000Z,114.1296292,22.2826594,1,0,2021-11-19T05:51:00.000Z,2021-11-19T05:52:00.000Z,engine,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,55,10.669677734374998,44.330322265625,
9,2021-11-19T05:52:24.000Z,114.1296292,22.2826594,1,0,2021-11-19T05:52:00.000Z,2021-11-19T05:53:00.000Z,engine,0.9482421875,0.19399414062499998,0.19399414062499998,80.6005859375,,,61,11.833642578124998,49.166357421875,
9,2021-11-19T05:53:25.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:53:00.000Z,2021-11-19T05:54:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,56,0,56,
9,2021-11-19T05:54:21.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:54:00.000Z,2021-11-19T05:55:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
9,2021-11-19T05:55:22.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:55:00.000Z,2021-11-19T05:56:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,60,0,60,
9,2021-11-19T05:56:22.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:56:00.000Z,2021-11-19T05:57:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,61,0,61,
9,2021-11-19T05:57:23.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:57:00.000Z,2021-11-19T05:58:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,45,0,45,
9,2021-11-19T05:58:08.000Z,114.1292576,22.2823689,0,100,2021-11-19T05:58:00.000Z,2021-11-19T05:59:00.000Z,engine,0.9482421875,0.19399414062499998,0,100,,,52,0,52,
9,2021-11-19T05:59:00.000Z,0,0,0,0,2021-11-19T05:59:00.000Z,2021-11-19T06:00:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:00:00.000Z,0,0,0,0,2021-11-19T06:00:00.000Z,2021-11-19T06:01:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:01:00.000Z,0,0,0,0,2021-11-19T06:01:00.000Z,2021-11-19T06:02:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:02:00.000Z,0,0,0,0,2021-11-19T06:02:00.000Z,2021-11-19T06:03:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:03:00.000Z,0,0,0,0,2021-11-19T06:03:00.000Z,2021-11-19T06:04:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:04:00.000Z,0,0,0,0,2021-11-19T06:04:00.000Z,2021-11-19T06:05:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:05:00.000Z,0,0,0,0,2021-11-19T06:05:00.000Z,2021-11-19T06:06:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:06:00.000Z,0,0,0,0,2021-11-19T06:06:00.000Z,2021-11-19T06:07:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:07:00.000Z,0,0,0,0,2021-11-19T06:07:00.000Z,2021-11-19T06:08:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:08:00.000Z,0,0,0,0,2021-11-19T06:08:00.000Z,2021-11-19T06:09:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:09:00.000Z,0,0,0,0,2021-11-19T06:09:00.000Z,2021-11-19T06:10:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:10:00.000Z,0,0,0,0,2021-11-19T06:10:00.000Z,2021-11-19T06:11:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:11:00.000Z,0,0,0,0,2021-11-19T06:11:00.000Z,2021-11-19T06:12:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:12:00.000Z,0,0,0,0,2021-11-19T06:12:00.000Z,2021-11-19T06:13:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:13:00.000Z,0,0,0,0,2021-11-19T06:13:00.000Z,2021-11-19T06:14:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:14:00.000Z,0,0,0,0,2021-11-19T06:14:00.000Z,2021-11-19T06:15:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:15:00.000Z,0,0,0,0,2021-11-19T06:15:00.000Z,2021-11-19T06:16:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:16:00.000Z,0,0,0,0,2021-11-19T06:16:00.000Z,2021-11-19T06:17:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:17:00.000Z,0,0,0,0,2021-11-19T06:17:00.000Z,2021-11-19T06:18:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,60,0,60,
9,2021-11-19T06:18:00.000Z,0,0,0,0,2021-11-19T06:18:00.000Z,2021-11-19T06:19:00.000Z,fallback_error,0.282440185546875,0.7599258422851562,0,100,,,98,0,98,
9,2021-11-19T06:19:38.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:19:00.000Z,2021-11-19T06:20:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,50,0,50,
9,2021-11-19T06:20:28.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:20:00.000Z,2021-11-19T06:21:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:21:29.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:21:00.000Z,2021-11-19T06:22:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,55,0,55,
9,2021-11-19T06:22:24.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:22:00.000Z,2021-11-19T06:23:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:23:25.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:23:00.000Z,2021-11-19T06:24:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:24:26.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:24:00.000Z,2021-11-19T06:25:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,55,0,55,
9,2021-11-19T06:25:21.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:25:00.000Z,2021-11-19T06:26:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:26:22.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:26:00.000Z,2021-11-19T06:27:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:27:23.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:27:00.000Z,2021-11-19T06:28:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60,0,60,
9,2021-11-19T06:28:23.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:28:00.000Z,2021-11-19T06:29:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:29:24.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:29:00.000Z,2021-11-19T06:30:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60,0,60,
9,2021-11-19T06:30:24.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:30:00.000Z,2021-11-19T06:31:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:31:25.000Z,114.1294434,22.28251415,0,100,2021-11-19T06:31:00.000Z,2021-11-19T06:32:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:32:26.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:32:00.000Z,2021-11-19T06:33:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:33:27.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:33:00.000Z,2021-11-19T06:34:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60,0,60,
9,2021-11-19T06:34:27.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:34:00.000Z,2021-11-19T06:35:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:35:28.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:35:00.000Z,2021-11-19T06:36:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:36:29.000Z,114.1294434,22.2823689,0,100,2021-11-19T06:36:00.000Z,2021-11-19T06:37:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60,0,60,
9,2021-11-19T06:37:29.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:37:00.000Z,2021-11-19T06:38:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,56,0,56,
9,2021-11-19T06:38:25.000Z,114.1296292,22.2826594,1,0,2021-11-19T06:38:00.000Z,2021-11-19T06:39:00.000Z,engine,0.977691650390625,0.16896209716796873,0.16896209716796873,83.10379028320312,,,60,10.137725830078123,49.862274169921875,
9,2021-11-19T06:39:25.000Z,114.1296292,22.2826594,1,0,2021-11-19T06:39:00.000Z,2021-11-19T06:40:00.000Z,engine,0.977691650390625,0.16896209716796873,0.16896209716796873,83.10379028320312,,,56,9.461877441406248,46.53812255859375,
9,2021-11-19T06:40:21.000Z,114.1296292,22.2826594,1,0,2021-11-19T06:40:00.000Z,2021-11-19T06:41:00.000Z,engine,0.977691650390625,0.16896209716796873,0.16896209716796873,83.10379028320312,,,61,10.306687927246092,50.693312072753905,
9,2021-11-19T06:41:22.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:41:00.000Z,2021-11-19T06:42:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60,0,60,
9,2021-11-19T06:42:22.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:42:00.000Z,2021-11-19T06:43:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:43:23.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:43:00.000Z,2021-11-19T06:44:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,62.5,0,62.5,
9,2021-11-19T06:44:25.500Z,114.1292576,22.2823689,0,100,2021-11-19T06:44:00.000Z,2021-11-19T06:45:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,58.5,0,58.5,
9,2021-11-19T06:45:24.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:45:00.000Z,2021-11-19T06:46:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:46:25.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:46:00.000Z,2021-11-19T06:47:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60.5,0,60.5,
9,2021-11-19T06:47:25.500Z,114.1292576,22.2823689,0,100,2021-11-19T06:47:00.000Z,2021-11-19T06:48:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60.5,0,60.5,
9,2021-11-19T06:48:26.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:48:00.000Z,2021-11-19T06:49:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,61,0,61,
9,2021-11-19T06:49:27.000Z,114.1296292,22.2826594,1,0,2021-11-19T06:49:00.000Z,2021-11-19T06:50:00.000Z,engine,0.977691650390625,0.16896209716796873,0.16896209716796873,83.10379028320312,,,61,10.306687927246092,50.693312072753905,
9,2021-11-19T06:50:28.000Z,114.1292576,22.2823689,0,100,2021-11-19T06:50:00.000Z,2021-11-19T06:51:00.000Z,engine,0.977691650390625,0.16896209716796873,0,100,,,60,0,60,
9,2021-11-19T06:51:28.000Z,114.1296292,22.2826594,1,0,2021-11-19T06:51:00.000Z,2021-11-19T06:52:00.000Z,engine,0.977691650390625,0.16896209716796873,0.16896209716796873,83.10379028320312,,,61,10.306687927246092,50.693312072753905,
